,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
527,1386126529197871107,RG_Leachman,7812,2513,"🇨🇦 turned Wyomingite. Petroleum Engineer. Oil, Gas, & Bitcoin.
Ops @ Century Natural Resources in the PRB.
Formerly: Co-Founder JAI Energy Bitcoin Mining.","Wyoming, USA","Mama gets home in an hour from her long weekend getaway. Her first nights ever away from our daughter.  I’ve got house cleaned, laundry done, dinner in the oven, lawn mowed, workout in, and I can’t wait to see baby girls reaction when she sees her Mom get home.",2022-06-05 20:50:06+00:00,0,2,45,0
528,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Only the real ones know St Louis and Lecavalier,2022-06-05 20:49:16+00:00,0,0,5,0
529,1427049347280220161,ILoveBitmart,50,407,"hard working, libertarian, meme loving, artistic crocheter & not brainwashed https://t.co/ENN2BJN3O3","owl's head, ME","31 years, 251 days, 7 hours, 46 minutes, &amp; 40 seconds. How long it would take you to count to 1B measured in seconds. #TiMEBOMB #tax #OneBillion",2022-06-05 20:46:38+00:00,1,0,0,0
530,1386126529197871107,RG_Leachman,7812,2513,"🇨🇦 turned Wyomingite. Petroleum Engineer. Oil, Gas, & Bitcoin.
Ops @ Century Natural Resources in the PRB.
Formerly: Co-Founder JAI Energy Bitcoin Mining.","Wyoming, USA",If being a computer coder is half as cool and rewarding as getting an Excel VLookup to work - those people must be living the dream,2022-06-05 20:43:25+00:00,0,4,31,0
531,108696330,tmj_KAL_HRTA,124,947,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!","Kalamazoo, MI","See our latest Wyoming, MI #Hospitality job opportunity and click the link in our bio to apply: Catering Lead at Panera Bread #parttime",2022-06-05 19:25:42+00:00,0,0,0,0
532,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH","I think I have a weird affinity for the smell of sunblock.  Maybe this is a Midwest thing… since we don’t get it year round.  But it just seems to be accompanied by glorious days, smiles, and giggles.",2022-06-05 19:05:16+00:00,0,0,2,0
533,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","This would be a massive win for the Tigers, please find a way",2022-06-05 18:31:09+00:00,0,0,7,0
534,1128636774836731905,travandrus,137,2195,,,#USFL refs are really lookin like high school refs right now.,2022-06-05 17:22:22+00:00,0,0,1,0
535,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",The way Miggy is hitting the ball this year at age 39 is so impressive,2022-06-05 17:17:56+00:00,0,1,18,0
536,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Look at the Tigers scoring runs man,2022-06-05 16:53:44+00:00,0,3,7,0
537,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,"Mrs Reck: Help me. I dropped my hearing aid and can't find it'

Me: S..so... you're blind now?",2022-06-05 16:35:22+00:00,0,0,3,0
538,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Whoever thought it was a good idea to make sporting events on Peacock only needs to be fired,2022-06-05 15:58:02+00:00,0,1,27,0
539,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I started fw 1 Mexican now they all think it’s free ball.. leave me alone lol,2022-06-05 14:10:42+00:00,0,0,0,1
540,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Just caus you seen me @ woods that don’t mean Inbox me, ion want you",2022-06-05 11:52:08+00:00,0,0,0,0
541,982794835714179072,InglinTim,189,702,It’s okay I don’t like me either! 👻: Timmy-65,"Gooding, ID",I don’t give a fuck if ya tiddies don’t stand,2022-06-05 08:22:09+00:00,0,1,3,0
542,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im not fw niggas at  all,2022-06-05 06:43:54+00:00,0,0,0,0
543,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",It’s Colorado’s year.,2022-06-05 02:49:10+00:00,0,2,5,0
544,571891982,__kenzzzzz,2511,97582,I love sports and the gym. Go Blue 〽️,"Grand Rapids, MI",Mike Smith is so bad,2022-06-05 02:36:09+00:00,1,2,5,0
545,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Niggas want to fw the kid, they fall in love with me",2022-06-05 02:14:45+00:00,0,0,0,0
546,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im playing Pop Out by Polo G all night,2022-06-05 00:16:22+00:00,0,0,0,0
547,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I’m bouta get dressed n be a bad bitch tonight,2022-06-04 23:30:47+00:00,0,1,0,0
548,2559178396,deluxebucket,474,5879,"i love everything metal, especially post-metal 😊 horror enthusiast and future cognitive behavioral therapist","Grand Rapids, MI","Wristband for Forest landed in my mailbox today, what a wonderful day indeed :)",2022-06-04 22:12:17+00:00,0,0,1,0
549,1230255061038559232,LinnersWosers,623,14310,Podcast | World and Local Football ⚽️ 🇺🇸,"Fort Collins, CO","Some young players that I think will standout in 22/23 (age 20 and below) 

(a thread)",2022-06-04 20:45:20+00:00,2,2,5,0
550,1230255061038559232,LinnersWosers,623,14310,Podcast | World and Local Football ⚽️ 🇺🇸,"Fort Collins, CO",Make that a hat trick for Sadio Mane 👏,2022-06-04 20:25:40+00:00,0,0,1,0
551,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Not even close to family why the fuck would I want friends???,2022-06-04 20:23:35+00:00,0,0,3,0
552,18742427,tourypoppins,1024,38847,"sipping coffee, slinging merch, & stalking emails (she/her) ✨ heather@listentotheladies.com","Cleveland, OH",cows chillin’ under a bridge… just wyoming things.,2022-06-04 19:59:57+00:00,0,0,0,0
553,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Try and steal one tomorrow (not confident with Rony on the mound 😅)

Then take both from the Pirates and you have a nice little 3-2 stretch",2022-06-04 19:49:16+00:00,0,0,5,0
554,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This lil ass city everybody friends n Shìt,2022-06-04 19:20:37+00:00,0,0,0,0
555,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/4

- just got shit on by a bird during our dunk contest 🥲",2022-06-04 18:21:47+00:00,0,1,5,0
556,19103758,iamjoecalixto,1859,53591,Joe / 🇵🇭 / Photographer / MUFC / LA Galaxy / New Noise Magazine / Apperson,"Los Angeles, CA",England really gonna bomb the Nations League huh? 😂,2022-06-04 17:26:39+00:00,0,0,0,0
557,24258417,ShawnaOhm,5040,34467,"Founder, @Content151 — Content marketing for financial firms. Ex-journalist. Ex-New Yorker. Made in Chicago.","Chicago, IL","Turns out some people are genetically predisposed to awful altitude sickness which would explain A LOT of stuff over the years.

Typical me: loving something that’s bad for me… 😂 adding mountains to the list next to diet Coke and carbs",2022-06-04 17:04:50+00:00,0,3,12,0
558,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Invite me to y’all kids bday party lol, I want some bday cake and I’ll bring a good gift lol",2022-06-04 16:50:12+00:00,0,0,0,0
559,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Dawg this chicken place by my house be slapping 🙄 Im sick I came up here with some bullshit on then seen everybody lol,2022-06-04 16:18:19+00:00,0,0,0,0
560,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Ion like how known my dad is lol,2022-06-04 15:56:54+00:00,0,0,0,0
561,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My ass just bought another pair of yeezys knowing damn well ion need em,2022-06-04 13:09:02+00:00,0,0,0,0
562,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Soon as my neph come back I’m taking him to the store so he can pick out a bike lol 😭,2022-06-04 13:02:28+00:00,0,0,0,0
563,14110743,Murphy24p,2438,22342,"Video guy turned Podcast Host; The Nook Podcast - Real Faith in Real Time.

Create in me a clean heart, O God. Renew a loyal spirit within me.",from PHX to CHS and now STL,I would like to renew my theory that all free hotel coffee is decaf,2022-06-04 13:00:47+00:00,0,0,1,0
564,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,GOD I WISH MY DAD WAS LIKE THAT,2022-06-04 08:15:42+00:00,0,0,2,0
565,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im bored I’m bouta do my hair lol,2022-06-04 04:59:55+00:00,0,0,1,0
566,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,just saw a dude with a shirt that had the hammer and sickle x’ed out and had to keep myself from laughing at him every time he walked by,2022-06-04 03:29:30+00:00,0,0,10,0
567,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Must be really easy as y being a Twitter football journalist. You just make shit up.,2022-06-04 02:20:54+00:00,0,1,5,0
568,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just woke up thinking it’s was another day Lmaoo,2022-06-04 00:54:26+00:00,0,0,0,0
569,1047508876906717191,yesi_hdezz,95,375,♏️✨,Wyoming Michigan,I wish I could take in those students that need that extra love and safety ! My heart hurts for one of my students. They don’t deserve this at all,2022-06-04 00:27:39+00:00,0,0,1,0
570,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Thought this beautiful putt would be appreciated more :(,2022-06-03 17:29:59+00:00,0,3,1,0
571,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Starting to think the internet is gonna be a big deal.,2022-06-03 16:53:20+00:00,0,0,0,0
572,15842820,RonErvin,1096,850,I do stand up and junk Cincinnati➡️Chicago➡️NYC seen on NBC & MTV. Coney Boys pod. Ftd in: @businessinsider @nypost @thrillist,NYC/Cincinnati,"“Hi, I’m Ron Ervin. You may recognize me from having the smallest apartment in New York City. What you probably didn’t know is I also have the smallest penis in New York City”",2022-06-03 14:27:46+00:00,1,0,11,0
573,3393645544,TheReckonist,2523,22760,"@Twitch Partner | @Patreon Guy | Vids & Streams | 🇬🇧 in 🇺🇸 | Mental health advocate, Footy, F1 and Vidya Games",Grand Rapids via Manchester,Just remembering that Tony Yeboah strike.,2022-06-03 13:46:02+00:00,0,0,1,0
574,2273870023,AlexisAlario,740,12773,beautiful girl,she/her,my family is head over heals for jason ima throw up,2022-06-03 04:42:33+00:00,0,0,2,0
575,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,how the fuck am i going to celebrate pride in yellowstone when every LGBT person here is either a straight trans woman or a cis bisexual,2022-06-03 04:18:23+00:00,0,0,4,0
576,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,theres a spider on the dorm ceiling how the fuck am i supposed to sleep,2022-06-03 04:02:45+00:00,0,1,3,0
577,24258417,ShawnaOhm,5040,34467,"Founder, @Content151 — Content marketing for financial firms. Ex-journalist. Ex-New Yorker. Made in Chicago.","Chicago, IL",I used to scoff at the idea that so many super successful people demonstrate psychopathic tendencies. Then I joined Twitter.,2022-06-03 03:49:40+00:00,0,5,30,1
578,792588176,ugotbri,321,13106,wildland firefighter & arborist with a passion for spaghetti | she/her | BLM,Some stupid fucking tree,Finally met my suite mate and she is the only other person here with adhd. It’s like we were meant to be &lt;3,2022-06-03 03:30:25+00:00,0,0,3,0
579,188873249,janelemarie_,1116,73526,she reveled in the beauty & simplicity of her existence ✨,"Kentwood, MI",GOOD MF NIGHT,2022-06-03 03:29:09+00:00,0,0,2,0
580,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,"“IM DOING THIS FOR REVENGE” but its Meat Loaf taking the second chorus up the fifth while a huge cannon blast signals in the choir as guitars shred on top of some insane organ riff 

it would fuck so hard i cant stop thinking abt it",2022-06-03 01:16:52+00:00,0,0,1,0
581,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Holy shit I hate politics 🤣,2022-06-02 23:52:45+00:00,0,0,4,0
582,2577919497,iAmErikGonzalez,270,13533,Chances Make Champions. Freedom 25.,"Grand Rapids, MI",Yeah banning ARs is gonna stop a tranny that hates their life from killing people before they kill themselves 🤣🤣,2022-06-02 23:51:58+00:00,0,1,0,0
583,347909007,LookAtTEDDIE,3664,18510,|Father Of Cairo D. Eddie🦁|Louisianimal🦍|Cancer♋️| IG:EddieBoi318🐻,Da Boot🐊,On way is 🆙,2022-06-02 21:21:45+00:00,0,0,0,0
584,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",The way the Tigers have pitched this very strong Twins lineup this series is impressive,2022-06-02 19:11:35+00:00,0,0,5,0
585,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,My stomach hurt so bad wtf,2022-06-02 18:26:54+00:00,0,0,0,0
586,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I’ve never understood the point of not buying a product or not being a fan of a sports team because you don’t agree with something they do politically,2022-06-02 17:41:19+00:00,0,3,18,0
587,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Why the fuck would the make both Clyde park and 28 1 lanes, it so much mfn traffic bro I’m pissed.",2022-06-02 17:39:33+00:00,0,0,0,0
588,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,This mfa then got me sick n Shìt,2022-06-02 17:37:59+00:00,0,0,0,0
589,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/2 

- just sat on a prickly pear 🥲🥲",2022-06-02 17:27:40+00:00,0,1,10,0
590,1386126529197871107,RG_Leachman,7812,2513,"🇨🇦 turned Wyomingite. Petroleum Engineer. Oil, Gas, & Bitcoin.
Ops @ Century Natural Resources in the PRB.
Formerly: Co-Founder JAI Energy Bitcoin Mining.","Wyoming, USA","Starting today, I’ve got our daughter for the weekend while Mama visits her sister. First time they’ve ever had even a night apart. 633 days. Game on",2022-06-02 15:07:50+00:00,0,5,20,1
591,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Watching liberal soy boys waxing about our government using domestic ‘drone strikes’ to solve the ‘AR-15 problem’ shows they know nothing about rules of engagement, killchains or collateral damage. 

Stick to playing video games and 🇺🇦 flags fkn pogues. 

#Drones",2022-06-02 13:51:45+00:00,1,0,7,0
592,323678403,FunSize_Fine,2803,42089,"22 🧜🏽‍♀️ Mother of 1, Jordyn Aka JoJo 💘",,"Damn time sure did fly, last time I checked the clock it was 1.",2022-06-02 06:40:08+00:00,0,0,0,1
593,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just want to lay up,2022-06-02 01:00:34+00:00,0,0,0,0
594,1054414052,lalalayna__,524,14485,mind over matter,,Goofy ass shit,2022-06-01 22:34:23+00:00,0,0,1,0
595,242357905,john196383,791,10237,"Truck driver, just trying to earn a living.  #Trump2020motherfuckers 
✌","North Las Vegas, NV","Who gives a shit, who gives fuck. I got more important shit to worry about. ✌️😎",2022-06-01 19:30:44+00:00,0,0,1,0
596,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,sorry to get emo on main but romance is fake and intimacy is a scam and im about one dm away from being a volcel,2022-06-01 19:07:06+00:00,0,1,4,0
597,738176874954825728,melloleeee,274,4779,i change my pfp twice a week get over it,yellowstone,i am mad that i am sad and can’t do anything but wait for the sad to stop making me mad 🤬,2022-06-01 18:35:32+00:00,0,0,0,0
598,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,diving into etymological bimbology bc i realized that herbo exists as an opposite to himbo and also himbo and bimboy have the same roots but completely different application but im too hot and dumb to go any further than that,2022-06-01 17:59:14+00:00,0,2,7,0
599,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","Starting 5 next year

Jaelin
Kobe
Jett
TWill
Hunter

Spacing and shooting 🔥🔥🔥",2022-06-01 16:44:52+00:00,2,18,184,4
600,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Don’t even tell me shit my old nigga said about me!!!,2022-06-01 13:36:50+00:00,0,0,0,0
601,1474896524375117828,MicaelaSkyy,36,1251,"Trucker by trade, Creative Director by heart | Lover of ALL things ART","Maryland, USA","Why would you live your whole life trying to get to Heaven, but live your whole life in Hell?",2022-06-01 12:05:38+00:00,0,0,0,0
602,1474896524375117828,MicaelaSkyy,36,1251,"Trucker by trade, Creative Director by heart | Lover of ALL things ART","Maryland, USA",The enemy will make you think what you do in this body is more important than what you do in the spirit.,2022-06-01 12:00:20+00:00,0,0,0,0
603,1474896524375117828,MicaelaSkyy,36,1251,"Trucker by trade, Creative Director by heart | Lover of ALL things ART","Maryland, USA",The spirit of condemnation will try to make an event your identity,2022-06-01 11:53:04+00:00,0,0,0,0
604,1474896524375117828,MicaelaSkyy,36,1251,"Trucker by trade, Creative Director by heart | Lover of ALL things ART","Maryland, USA","The enemy will try to play you on what you use to do, how you use to be, and how you should be.He’ll try to a cave you into isolation with the spirit of condemnation",2022-06-01 10:35:13+00:00,0,0,0,0
605,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Bro called me n said you been around niggas all day.. man I can’t even hang out with my cousins in peace 😂😂,2022-06-01 04:33:31+00:00,0,0,0,0
606,1149928335797100544,tvnnerb,181,1392,"he/him, bi and secretly a spy 🌶",🤠,"it makes me really sad to see elderly people walk around alone at night, especially ones that need a walker/cane :(",2022-06-01 02:50:46+00:00,0,1,9,0
607,203781381,preettyasapeach,706,30014,"🍑 nice, but not nice.",,Mfs always wanna be seen and in the mix of what’s poppin and will stab you in the back to do so. I’ve always seen right thru lames bitches like that. 🗑,2022-06-01 02:33:22+00:00,0,0,0,0
608,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,this is all coming from a tweet i saw  earlier and also thinking abt my leather friends from my local gay bar and how much i love them and also just thinking abt pups and how cool they are,2022-06-01 01:16:49+00:00,0,1,6,0
609,1307765352252743680,ungenderfied,522,9640,he/it+ 24 + big strong manly man + bi as all hell + sexualized autism {18+ content}  (nudes/mutuals only: @nutgut69),,"i get seeing something explicitly sexual and feeling uncomfortable, but if its removed from a specifically sexual context and it STILL makes u feel gross then i think the issue isnt actually sex as much as it is “public decency”/disdain for a certain part of LGBT history",2022-06-01 01:16:47+00:00,0,1,7,0
610,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Buy the equipment, gun powder, primers &amp; brass. 

Learn how to make your own bullets.",2022-06-01 00:53:24+00:00,0,2,2,0
611,1573632410,ItsJayJayNotJJ,715,44854,You know who…from you know where!,,When you expect disappointed from someone you just keep it pushing! FUCKING COMMUNICATE,2022-06-01 00:52:34+00:00,0,0,2,0
