,author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count,clean_text,label,prob,Suicide Risk Stratification
195,50179868,britshaniece,9442,433539,♚AKA♚ I will block you weirdos. Please don’t play with me.,Philly/NYC,It’s absolutely dickeating to make someone get up because a celeb walked in. I’d be so disgusted by the fangirling alone. Have some pride.,2022-06-21 14:38:24+00:00,3,0,10,0,it s absolutely dickeating to make someone get up because a celeb walked in  i d be so disgusted by the fangirling alone  have some pride ,0,0.047506871197814125,None
196,1035945635097325570,_LaReinaa31,270,8866,,,These people so weird!! I can’t wait to leave this job dawg,2022-06-21 10:27:22+00:00,0,0,0,0,these people so weird   i can t wait to leave this job dawg,0,0.3668108232630112,None
197,1035945635097325570,_LaReinaa31,270,8866,,,This girl really making me dislike her…,2022-06-21 10:21:46+00:00,0,0,0,0,this girl really making me dislike her ,0,0.10344704883912575,None
198,2934668019,hegotgame__10,1090,5177,Took a lot of risk 🎲half of them failed but I never complained 🧛🏾,,Let’s slide leave all bad vibes on the interstate,2022-06-21 04:24:58+00:00,0,0,0,0,let s slide leave all bad vibes on the interstate,0,0.1610221447334036,None
199,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,Making friends in your late 20s is fucking hard. Like damn what does a bitch gotta do to have some real friends.😭,2022-06-21 02:51:40+00:00,0,0,0,0,making friends in your late   s is fucking hard  like damn what does a bitch gotta do to have some real friends  ,0,0.05534244158353995,None
200,2196194656,veroyolanda_,193,18387,•29 year old lady Sag ☼ |Taurus ☽ | Cancer ⤒ •Latina •5’2’ with some attitude. •Mexican vanilla. •✨Chronically ill✨ ☼☾ SC-IG: veronicayolanda 👸🏼🌵🌙🖤 ♐︎,Michigan,My body hurts and I just wanna punch something.😩,2022-06-21 02:51:01+00:00,0,0,0,0,my body hurts and i just wanna punch something  ,0,0.4404448907897024,None
201,949054330967126016,NorthPhillyBul,232,9910,,"Philadelphia, PA",Mind so sharp might fuck around and cut my head off,2022-06-21 02:28:45+00:00,0,0,0,0,mind so sharp might fuck around and cut my head off,1,0.9382926158403958,High Risk
202,1490786106471858177,imUnkleKen,213,2514,Things are closer than they may appear……… Just a place for my thoughts 🤷🏾‍♂️ ……………………No Business inquiries,,In life sometimes you have to clear space for more blessings,2022-06-21 02:18:47+00:00,0,0,0,0,in life sometimes you have to clear space for more blessings,1,0.7871735742853578,Moderate Risk
203,321669326,RobertCraverIII,1327,40449,IG: Robertcraver_III | #Lakeshow God is Good. #LLT♥️,Everywhere,I feel like John Dutton.,2022-06-21 00:59:49+00:00,0,0,1,0,i feel like john dutton ,0,0.23139519494865188,None
204,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Im sick I have a real job and can’t just jump up and go OT like I was last summer,2022-06-21 00:33:27+00:00,0,0,0,0,im sick i have a real job and can t just jump up and go ot like i was last summer,1,0.9862638737643821,High Risk
205,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"Honest question: If you’re a young person today, why would you want to join this FBI?",2022-06-21 00:32:42+00:00,0,0,0,0,honest question  if you re a young person today  why would you want to join this fbi ,0,0.00673336051642427,None
206,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"I gotta stop doing kids hair, I be getting baby fever 😭 like I wish I had sb hair to play in",2022-06-20 22:29:55+00:00,0,0,1,0,i gotta stop doing kids hair  i be getting baby fever   like i wish i had sb hair to play in,0,0.00010038475198024746,None
207,1348356904058290176,woodhull_abe,1487,8643,"American | OIF / OEF Veteran | Anti-Globalist | Staunch Independent | ""What's past is prologue."" - Shakespeare | Pronouns: Alpha-Male | #IFBAP",,"It astonishes me at this point, that #Anonymous has not released the sealed Ghislaine Maxwell / Epstein list. 

This would seem to be their wheelhouse. It makes their non-action appear extremely suspicious.",2022-06-20 21:18:53+00:00,0,0,1,0,it astonishes me at this point  that  anonymous has not released the sealed ghislaine maxwell   epstein list    this would seem to be their wheelhouse  it makes their non action appear extremely suspicious ,0,0.012028984072406287,None
208,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Random thought: If Georgia would have taken care of business against Alabama in the SEC Title game last season Michigan likely would have played Cincinnati and would have had a great shot in playing in the National Title game,2022-06-20 20:19:50+00:00,4,24,211,4,random thought  if georgia would have taken care of business against alabama in the sec title game last season michigan likely would have played cincinnati and would have had a great shot in playing in the national title game,0,1.2972745016307263e-08,None
209,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",I think a disadvantage to me having such a strong customer service/manager background is that the only jobs that want to hire me require working weekends,2022-06-20 19:29:50+00:00,0,3,7,0,i think a disadvantage to me having such a strong customer service manager background is that the only jobs that want to hire me require working weekends,1,0.9649876390487842,High Risk
210,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI","I love rivalry banter just as much as the next guy, but it is so exhausting during the offseason",2022-06-20 17:20:06+00:00,3,15,130,3,i love rivalry banter just as much as the next guy  but it is so exhausting during the offseason,0,0.008872052444836225,None
211,1349419979981156353,bronco__nation,2783,417,Join the community that is all about making Bronco ownership easier and more awesome.,,It’s #BroncoRaptor review day! Stay tuned for our full drive reviewing premiering on YouTube at 7pm ET!,2022-06-20 17:14:07+00:00,0,1,11,0,it s  broncoraptor review day  stay tuned for our full drive reviewing premiering on youtube at  pm et ,0,1.7740644272811146e-05,None
212,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,It looks like I will be wearing my real hair n a braided ponytail all summer since nobody wants to do my hair 🙄,2022-06-20 13:45:07+00:00,0,0,0,0,it looks like i will be wearing my real hair n a braided ponytail all summer since nobody wants to do my hair  ,0,0.0001871367370836977,None
213,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",Proud of myself for triggering OSU Twitter with a very simple Father’s Day joke yesterday,2022-06-20 13:44:59+00:00,0,7,112,1,proud of myself for triggering osu twitter with a very simple father s day joke yesterday,0,0.004993298303695112,None
214,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,"Im so tired I can’t get up for wirk, I keep pressing snooze 🤦🏾‍♀️",2022-06-20 13:23:22+00:00,0,0,0,0,im so tired i can t get up for wirk  i keep pressing snooze      ,1,0.768169897841566,Moderate Risk
215,1564526125,elliewilhelm,335,8304,social worker. human advocate. wife. Mommy. runner. dog lover. sports. CHD. Ironheart teammate. TeamUltra. BLM. she/her.,"Cincinnati, OH",I’m so worried and wonder if it’s something worse?  Or how temporary is this?  Should I relax ?  Ahhh I feel like I’m being overly cautious but made him go to the ED now… please talk me down #MedTwitter,2022-06-20 04:47:54+00:00,0,1,2,0,i m so worried and wonder if it s something worse   or how temporary is this   should i relax    ahhh i feel like i m being overly cautious but made him go to the ed now  please talk me down  medtwitter,1,0.515991746591273,Low Risk
216,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,Back to work tomorrow 😣,2022-06-20 03:29:24+00:00,0,0,0,0,back to work tomorrow  ,1,0.6372569785216915,Low Risk
217,2216387382,sethbessey,70,2053,35yr old single hard working dad. 4 kids and that’s my life,"Wyoming, MI","The joy of overcoming an obstacle in life will give joy like nothing else.  It’s a small step to proving to yourself you can, you have and you will get through any obstacle.- Me",2022-06-20 03:05:14+00:00,0,0,0,0,the joy of overcoming an obstacle in life will give joy like nothing else   it s a small step to proving to yourself you can  you have and you will get through any obstacle   me,1,0.9946465190023897,High Risk
218,474068285,CallMe_PRETTYC,1474,84699,Sc-Callme_prettyc,,I just want to know where the crackhead was at 😂,2022-06-20 01:16:09+00:00,0,0,0,0,i just want to know where the crackhead was at  ,0,0.3987385858511708,None
219,849625860764250112,keatontweet,93,825,he said that to me at a dinner.,,can confirm that cops celebrate juneteenth by pulling over white people,2022-06-20 00:55:24+00:00,0,0,4,0,can confirm that cops celebrate juneteenth by pulling over white people,0,0.06798139305090585,None
220,2904401674,JohnathonWarth1,619,7121,,Banditland,I’m sick of trying all these IPA’s give me Pisswasser for fuck sake,2022-06-19 23:44:58+00:00,0,0,1,0,i m sick of trying all these ipa s give me pisswasser for fuck sake,1,0.9237112222624627,High Risk
221,1032136902294560768,emilyp2421,106,3710,21 🌸 i’m just here bro,,Happy Father’s Day to both my pops shout out to them for giving me some pretty cool siblings I miss them 😓,2022-06-19 22:18:29+00:00,0,0,0,0,happy father s day to both my pops shout out to them for giving me some pretty cool siblings i miss them  ,0,0.013717736265528899,None
222,1275663911040188419,xemmabradyx,235,3822,ISU geology ‘23 🤠🐊,any pronouns - queer ,"6/19

- saw a real life tumbleweed today, really out here in the wild west 🤠",2022-06-19 20:56:45+00:00,0,1,6,0,        saw a real life tumbleweed today  really out here in the wild west  ,0,0.01403061550929923,None
223,1122913082332864512,UMFanAugdahl,3259,25883,"Born and raised a diehard Michigan fan. GVSU graduate. Yes, Tom Izzo called me an illegal alien on national TV | @SSN_Michigan writer | @CollegeGeeksPod","Grand Rapids, MI",That was a big insurance run because you know Soto is gonna need it,2022-06-19 20:40:37+00:00,0,0,11,0,that was a big insurance run because you know soto is gonna need it,0,0.3972825437210045,None
224,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",crazy should be spelled like crayz,2022-06-19 20:18:09+00:00,0,0,1,0,crazy should be spelled like crayz,0,0.029587830984651512,None
225,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",so glad that when chase and i become parents i will never have to question his love for me or our kids,2022-06-19 20:13:05+00:00,0,0,0,0,so glad that when chase and i become parents i will never have to question his love for me or our kids,0,0.18587498188551105,None
226,963553134860800000,caitmccarty,149,10377,22,"Grand Rapids, MI",today is always so hard to me bc i can’t grasp why someone would have 2 kids and then just stop caring about them. but then go love someone else’s kid more than they’ve ever loved their own. don’t make sense to me,2022-06-19 20:12:43+00:00,0,0,2,0,today is always so hard to me bc i can t grasp why someone would have   kids and then just stop caring about them  but then go love someone else s kid more than they ve ever loved their own  don t make sense to me,1,0.9893368044435261,High Risk
227,1270538401175883776,CJMPadres23,1765,42642,I’m literally the guy in the pic. Only personality trait is being 6’4”. ( @Padres - @UCLAAthletics ),"California, USA",Dodger fans celebrating Manny getting hurt just know that karma is real 👍🏼👍🏼👍🏼,2022-06-19 19:28:55+00:00,19,24,276,3,dodger fans celebrating manny getting hurt just know that karma is real       ,0,0.0009360407436866227,None
228,46553585,Kelli_MI,914,78135,"Country, Red Dirt, Classic Rock music lover, hiker, biker, concerts, equines, traveling, books, yoga, health/fitness. #Celiac #FoodAllergies","Wyoming, USA","I just heard Anne Wilson for the first time today. Wow, the girl has some pipes!",2022-06-19 17:31:27+00:00,0,0,1,0,i just heard anne wilson for the first time today  wow  the girl has some pipes ,0,0.00040511001042886754,None
229,108696330,tmj_KAL_HRTA,124,947,"Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!","Kalamazoo, MI","Don't be shy. Score a job like ""Cashier/Host"" at Buffalo Wild Wings by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #cashier #guestservices",2022-06-19 17:18:48+00:00,0,0,0,0,don t be shy  score a job like  cashier host  at buffalo wild wings by asking for referrals  it s a great way to get a meeting with hr  check out the link in our bio to apply   cashier  guestservices,0,1.560558763314149e-07,None
230,331341251,_brad816,1738,91584,"Kansas City, Mo ✈️ Houston, Tx | Texas Southern University Alumnus 🎓 | IG: _brad816","Houston, TX",A mf tell me they from Wyoming im judging. Ain’t a mf thing out here 😂,2022-06-19 17:11:19+00:00,0,0,0,0,a mf tell me they from wyoming im judging  ain t a mf thing out here  ,0,7.221377979973579e-06,None
